STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FR10,Ile de France,2020,,4280,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRB0,Centre — Val de Loire,2020,,19200,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRC1,Bourgogne,2020,,16060,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRC2,Franche-Comté,2020,,6630,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRD1,Basse-Normandie,2020,,16190,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRD2,Haute-Normandie,2020,,7990,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRE1,Nord-Pas de Calais,2020,,11120,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRE2,Picardie,2020,,11450,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRF1,Alsace,2020,,8700,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRF2,Champagne-Ardenne,2020,,21740,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRF3,Lorraine,2020,,9010,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRG0,Pays de la Loire,2020,,25080,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRH0,Bretagne,2020,,25580,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRI1,Aquitaine,2020,,31190,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRI2,Limousin,2020,,10320,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRI3,Poitou-Charentes,2020,,18890,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRJ1,Languedoc-Roussillon,2020,,24300,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRJ2,Midi-Pyrénées,2020,,36660,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRK1,Auvergne,2020,,17630,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRK2,Rhône-Alpes,2020,,28170,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRL0,Provence-Alpes-Côte d’Azur,2020,,17120,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRM0,Corse,2020,,2830,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRY1,Guadeloupe,2020,,5940,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRY2,Martinique,2020,,2440,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRY3,Guyane,2020,,5030,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRY4,La Réunion,2020,,5660,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,FRY5,Mayotte,2020,,3810,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HR,Croatia,2020,,143920,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HR02,Panonska Hrvatska,2020,,57840,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HR03,Jadranska Hrvatska,2020,,42800,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HR05,Grad Zagreb,2020,,1980,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HR06,Sjeverna Hrvatska,2020,,41300,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HU,Hungary,2020,,232060,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HU11,Budapest,2020,,1800,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HU12,Pest,2020,,15360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HU21,Közép-Dunántúl,2020,,20140,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HU22,Nyugat-Dunántúl,2020,,21920,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HU23,Dél-Dunántúl,2020,,27010,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HU31,Észak-Magyarország,2020,,25170,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HU32,Észak-Alföld,2020,,61170,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,HU33,Dél-Alföld,2020,,59500,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,IE,Ireland,2020,,130190,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,IE04,Northern and Western,2020,,55620,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,IE05,Southern,2020,,51210,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,IE06,Eastern and Midland,2020,,23360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,IS,Iceland,2020,,2090,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,IS00,Ísland,2020,,2090,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,IT,Italy,2020,,1130530,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITC1,Piemonte,2020,,51600,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITC2,Valle d’Aosta/Vallée d’Aoste,2020,,2490,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITC3,Liguria,2020,,12850,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITC4,Lombardia,2020,,46780,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITF1,Abruzzo,2020,,44370,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITF2,Molise,2020,,18190,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITF3,Campania,2020,,79110,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITF4,Puglia,2020,,191390,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITF5,Basilicata,2020,,33790,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITF6,Calabria,2020,,95410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITG1,Sicilia,2020,,142330,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITG2,Sardegna,2020,,46870,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITH1,Provincia Autonoma di Bolzano/Bozen,2020,,19530,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITH2,Provincia Autonoma di Trento,2020,,14000,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITH3,Veneto,2020,,82860,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITH4,Friuli-Venezia Giulia,2020,,16360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITH5,Emilia-Romagna,2020,,53630,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITI1,Toscana,2020,,52110,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITI2,Umbria,2020,,26940,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITI3,Marche,2020,,33660,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,ITI4,Lazio,2020,,66270,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,LT,Lithuania,2020,,132080,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,LT01,Sostinės regionas,2020,,16540,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,LT02,Vidurio ir vakarų Lietuvos regionas,2020,,115540,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,LU,Luxembourg,2020,,1880,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,LU00,Luxembourg,2020,,1880,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,LV,Latvia,2020,,68980,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,LV00,Latvija,2020,,68980,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,MT,Malta,2020,,7650,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,MT00,Malta,2020,,7650,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL,Netherlands,2020,,52640,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL11,Groningen,2020,,2520,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL12,Friesland (NL),2020,,4210,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL13,Drenthe,2020,,2760,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL21,Overijssel,2020,,6650,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL22,Gelderland,2020,,8850,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL23,Flevoland,2020,,1650,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL31,Utrecht (NUTS 2021),2020,,2130,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL32,Noord-Holland,2020,,3440,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL33,Zuid-Holland (NUTS 2021),2020,,4650,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL34,Zeeland,2020,,2770,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL41,Noord-Brabant,2020,,9370,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NL42,Limburg (NL),2020,,3650,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NO,Norway,2020,,38710,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NO02,Innlandet,2020,,7020,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NO06,Trøndelag,2020,,5560,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NO07,Nord-Norge,2020,,3020,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NO08,Oslo og Viken,2020,,6340,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NO09,Agder og Sør-Østlandet,2020,,4420,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,NO0A,Vestlandet,2020,,12360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL,Poland,2020,,1301490,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL21,Małopolskie,2020,,123280,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL22,Śląskie,2020,,44830,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL41,Wielkopolskie,2020,,115330,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL42,Zachodniopomorskie,2020,,28540,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL43,Lubuskie,2020,,19830,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL51,Dolnośląskie,2020,,51460,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL52,Opolskie,2020,,25260,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL61,Kujawsko-pomorskie,2020,,59340,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL62,Warmińsko-mazurskie,2020,,43520,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL63,Pomorskie,2020,,37770,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL71,Łódzkie,2020,,117170,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL72,Świętokrzyskie,2020,,81210,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL81,Lubelskie,2020,,162470,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL82,Podkarpackie,2020,,110820,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL84,Podlaskie,2020,,77460,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL91,Warszawski stołeczny,2020,,29250,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PL92,Mazowiecki regionalny,2020,,173950,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PT,Portugal,2020,,290230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PT11,Norte,2020,,109770,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PT15,Algarve,2020,,12790,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PT16,Centro (PT) (NUTS 2021),2020,,97590,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PT17,Área Metropolitana de Lisboa (NUTS 2021),2020,,6530,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PT18,Alentejo (NUTS 2021),2020,,39360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PT20,Região Autónoma dos Açores,2020,,10660,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,PT30,Região Autónoma da Madeira,2020,,13530,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,RO,Romania,2020,,2887070,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,RO11,Nord-Vest,2020,,443060,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,RO12,Centru,2020,,318480,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,RO21,Nord-Est,2020,,593000,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,RO22,Sud-Est,2020,,324060,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,RO31,Sud-Muntenia,2020,,521960,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,RO32,Bucureşti-Ilfov,2020,,17230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,RO41,Sud-Vest Oltenia,2020,,466510,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,RO42,Vest,2020,,202770,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,SE,Sweden,2020,,58790,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,SE11,Stockholm,2020,,1890,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,SE12,Östra Mellansverige,2020,,11270,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,SE21,Småland med öarna,2020,,9250,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,SE22,Sydsverige,2020,,8820,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,TOTAL,Total,HLD,Holding,SE23,Västsverige,2020,,14190,,,,,
