DATAFLOW,LAST UPDATE,freq,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,HU31:Észak-Magyarország,2020,25170,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,HU32:Észak-Alföld,2020,61170,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,HU33:Dél-Alföld,2020,59500,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,IE:Ireland,2020,130190,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,IE04:Northern and Western,2020,55620,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,IE05:Southern,2020,51210,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,IE06:Eastern and Midland,2020,23360,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,IS:Iceland,2020,2090,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,IS00:Ísland,2020,2090,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,IT:Italy,2020,1130530,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITC1:Piemonte,2020,51600,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITC2:Valle d’Aosta/Vallée d’Aoste,2020,2490,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITC3:Liguria,2020,12850,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITC4:Lombardia,2020,46780,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITF1:Abruzzo,2020,44370,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITF2:Molise,2020,18190,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITF3:Campania,2020,79110,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITF4:Puglia,2020,191390,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITF5:Basilicata,2020,33790,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITF6:Calabria,2020,95410,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITG1:Sicilia,2020,142330,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITG2:Sardegna,2020,46870,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITH1:Provincia Autonoma di Bolzano/Bozen,2020,19530,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITH2:Provincia Autonoma di Trento,2020,14000,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITH3:Veneto,2020,82860,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITH4:Friuli-Venezia Giulia,2020,16360,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITH5:Emilia-Romagna,2020,53630,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITI1:Toscana,2020,52110,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITI2:Umbria,2020,26940,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITI3:Marche,2020,33660,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,ITI4:Lazio,2020,66270,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,LT:Lithuania,2020,132080,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,LT01:Sostinės regionas,2020,16540,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,LT02:Vidurio ir vakarų Lietuvos regionas,2020,115540,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,LU:Luxembourg,2020,1880,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,LU00:Luxembourg,2020,1880,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,LV:Latvia,2020,68980,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,LV00:Latvija,2020,68980,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,MT:Malta,2020,7650,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,MT00:Malta,2020,7650,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL:Netherlands,2020,52640,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL11:Groningen,2020,2520,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL12:Friesland (NL),2020,4210,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL13:Drenthe,2020,2760,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL21:Overijssel,2020,6650,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL22:Gelderland,2020,8850,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL23:Flevoland,2020,1650,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL31:Utrecht (NUTS 2021),2020,2130,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL32:Noord-Holland,2020,3440,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL33:Zuid-Holland (NUTS 2021),2020,4650,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL34:Zeeland,2020,2770,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL41:Noord-Brabant,2020,9370,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NL42:Limburg (NL),2020,3650,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NO:Norway,2020,38710,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NO02:Innlandet,2020,7020,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NO06:Trøndelag,2020,5560,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NO07:Nord-Norge,2020,3020,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NO08:Oslo og Viken,2020,6340,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NO09:Agder og Sør-Østlandet,2020,4420,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,NO0A:Vestlandet,2020,12360,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL:Poland,2020,1301490,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL21:Małopolskie,2020,123280,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL22:Śląskie,2020,44830,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL41:Wielkopolskie,2020,115330,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL42:Zachodniopomorskie,2020,28540,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL43:Lubuskie,2020,19830,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL51:Dolnośląskie,2020,51460,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL52:Opolskie,2020,25260,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL61:Kujawsko-pomorskie,2020,59340,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL62:Warmińsko-mazurskie,2020,43520,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL63:Pomorskie,2020,37770,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL71:Łódzkie,2020,117170,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL72:Świętokrzyskie,2020,81210,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL81:Lubelskie,2020,162470,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL82:Podkarpackie,2020,110820,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL84:Podlaskie,2020,77460,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL91:Warszawski stołeczny,2020,29250,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PL92:Mazowiecki regionalny,2020,173950,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PT:Portugal,2020,290230,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PT11:Norte,2020,109770,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PT15:Algarve,2020,12790,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PT16:Centro (PT) (NUTS 2021),2020,97590,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PT17:Área Metropolitana de Lisboa (NUTS 2021),2020,6530,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PT18:Alentejo (NUTS 2021),2020,39360,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PT20:Região Autónoma dos Açores,2020,10660,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,PT30:Região Autónoma da Madeira,2020,13530,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,RO:Romania,2020,2887070,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,RO11:Nord-Vest,2020,443060,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,RO12:Centru,2020,318480,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,RO21:Nord-Est,2020,593000,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,RO22:Sud-Est,2020,324060,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,RO31:Sud-Muntenia,2020,521960,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,RO32:Bucureşti-Ilfov,2020,17230,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,RO41:Sud-Vest Oltenia,2020,466510,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,RO42:Vest,2020,202770,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SE:Sweden,2020,58790,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SE11:Stockholm,2020,1890,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SE12:Östra Mellansverige,2020,11270,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SE21:Småland med öarna,2020,9250,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SE22:Sydsverige,2020,8820,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SE23:Västsverige,2020,14190,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SE31:Norra Mellansverige,2020,6720,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SE32:Mellersta Norrland,2020,3120,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SE33:Övre Norrland,2020,3540,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SI:Slovenia,2020,72470,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SI03:Vzhodna Slovenija,2020,51170,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SI04:Zahodna Slovenija,2020,21310,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SK:Slovakia,2020,19630,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SK01:Bratislavský kraj,2020,860,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SK02:Západné Slovensko,2020,7400,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SK03:Stredné Slovensko,2020,6270,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,HLD:Holding,SK04:Východné Slovensko,2020,5100,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,AT:Austria,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,AT11:Burgenland,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,AT12:Niederösterreich,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,AT13:Wien,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,AT21:Kärnten,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,AT22:Steiermark,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,AT31:Oberösterreich,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,AT32:Salzburg,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,AT33:Tirol,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,AT34:Vorarlberg,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE:Belgium,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE10:Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE21:Prov. Antwerpen,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE22:Prov. Limburg (BE),2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE23:Prov. Oost-Vlaanderen,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE24:Prov. Vlaams-Brabant,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE25:Prov. West-Vlaanderen,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE31:Prov. Brabant wallon,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE32:Prov. Hainaut,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE33:Prov. Liège,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE34:Prov. Luxembourg (BE),2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BE35:Prov. Namur,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BG:Bulgaria,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BG31:Severozapaden,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BG32:Severen tsentralen,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BG33:Severoiztochen,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BG34:Yugoiztochen,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BG41:Yugozapaden,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,BG42:Yuzhen tsentralen,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CH:Switzerland,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CH01:Région lémanique,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CH02:Espace Mittelland,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CH03:Nordwestschweiz,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CH04:Zürich,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CH05:Ostschweiz,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CH06:Zentralschweiz,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CH07:Ticino,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CY:Cyprus,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CY00:Kýpros,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CZ:Czechia,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CZ01:Praha,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CZ02:Střední Čechy,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CZ03:Jihozápad,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CZ04:Severozápad,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CZ05:Severovýchod,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CZ06:Jihovýchod,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CZ07:Střední Morava,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,CZ08:Moravskoslezsko,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE:Germany,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE11:Stuttgart,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE12:Karlsruhe,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE13:Freiburg,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE14:Tübingen,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE21:Oberbayern,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE22:Niederbayern,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE23:Oberpfalz,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE24:Oberfranken,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE25:Mittelfranken,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE26:Unterfranken,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE27:Schwaben,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE30:Berlin,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE40:Brandenburg,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE50:Bremen,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE60:Hamburg,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE71:Darmstadt,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE72:Gießen,2020,100.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,TOTAL:Total,PC:Percentage,DE73:Kassel,2020,100.0,,
